members,companyName,followersCount,memberUrn,companyFollowerCount
36400,Tabcorp,459,urn:li:member:63302865,13598
36401,National Australia Bank,459,urn:li:member:63302865,151686
36402,Trinity College Perth,2052,urn:li:member:63354918,2595
36403,Commonwealth Bank,2052,urn:li:member:63354918,198859
36404,Commonwealth Bank,2052,urn:li:member:63354918,198859
36405,Blrt,5573,urn:li:member:63368755,88
36406,Coraggio,5573,urn:li:member:63368755,225
36407,Stile Education,5573,urn:li:member:63368755,587
36408,3P Learning,5573,urn:li:member:63368755,5189
36409,Stile Education,5573,urn:li:member:63368755,587
36410,ClickView,5573,urn:li:member:63368755,3191
36411,Eight Investment Partners,1133,urn:li:member:63384722,174
36412,Shed Enterprises,1133,urn:li:member:63384722,42
36413,Deloitte Australia,1133,urn:li:member:63384722,98763
36414,Woolworths Supermarkets,430,urn:li:member:6349575,15943
36415,Woolworths Group,430,urn:li:member:6349575,77422
36416,Telstra,430,urn:li:member:6349575,192638
36417,Yahoo,430,urn:li:member:6349575,631147
36418,National Australia Bank,345,urn:li:member:6349952,151686
36419,National Australia Bank,345,urn:li:member:6349952,151686
36420,UBank,345,urn:li:member:6349952,5562
36421,UBank,345,urn:li:member:6349952,5562
36422,Platinum Insight,345,urn:li:member:6349952,24
36423,UBank,345,urn:li:member:6349952,5562
36424,UBank,345,urn:li:member:6349952,5562
36425,National Australia Bank,345,urn:li:member:6349952,151686
36426,Halifax,345,urn:li:member:6349952,22478
36427,Aozora Bank,345,urn:li:member:6349952,490
36428,National Australia Bank,345,urn:li:member:6349952,151686
36429,Bank of New Zealand,345,urn:li:member:6349952,23527
36430,Deloitte,345,urn:li:member:6349952,2640125
36431,Chevron,734,urn:li:member:63504957,1515175
36432,Chevron,734,urn:li:member:63504957,1515175
36433,Wood Group - ODL,734,urn:li:member:63504957,2449
36434,Wood,734,urn:li:member:63504957,244679
36435,Imex Solutions WA,734,urn:li:member:63504957,12
36436,Chevron,734,urn:li:member:63504957,1515175
36437,Telstra,347,urn:li:member:635886,192638
36438,Decipher,347,urn:li:member:635886,1688
36439,Haileybury,4723,urn:li:member:63613350,2467
36440,Digital Learning and Teaching Victoria,4723,urn:li:member:63613350,142
36441,The Royal Children's Hospital,4723,urn:li:member:63613350,9290
36442,Promethean,4723,urn:li:member:63613350,11220
36443,Promethean,4723,urn:li:member:63613350,11220
36444,Edsoft Interactive,4723,urn:li:member:63613350,193
36445,"Department of Education and Early Childhood Learning, Victoria, Australia",4723,urn:li:member:63613350,
36446,Robogals Global,4723,urn:li:member:63613350,1185
36447,NTT DATA Services,658,urn:li:member:63645805,115401
36448,Fujitsu Australia Limited,658,urn:li:member:63645805,20763
36449,IBM,658,urn:li:member:63645805,4385293
36450,Innogence,658,urn:li:member:63645805,581
36451,IBM,658,urn:li:member:63645805,4385293
36452,Commonwealth Bank,658,urn:li:member:63645805,198859
36453,Queensland Motorways,658,urn:li:member:63645805,
36454,SRC Health,2514,urn:li:member:6365472,
36455,Stark Reality,2514,urn:li:member:6365472,17
36456,MONEY3,2514,urn:li:member:6365472,1121
36457,The Marketing Network,2514,urn:li:member:6365472,569
36458,LK Group (Melbourne),2514,urn:li:member:6365472,779
36459,George Patterson Partners,2514,urn:li:member:6365472,
36460,Quattro Group,2514,urn:li:member:6365472,244
36461,Swisse Wellness,2514,urn:li:member:6365472,13325
36462,George Patterson Partners,2514,urn:li:member:6365472,
36463,Fridg Creative,589,urn:li:member:63658861,
36464,Kartel Digital,589,urn:li:member:63658861,146
36465,Nearmap,589,urn:li:member:63658861,8816
36466,Yahoo7,589,urn:li:member:63658861,3405
36467,News Corp,589,urn:li:member:63658861,36946
36468,community engine,589,urn:li:member:63658861,
36469,Selz.com,589,urn:li:member:63658861,190
36470,Century 21 Australia,326,urn:li:member:6383289,2256
36471,Alt Agency,326,urn:li:member:6383289,335
36472,webqem. ,326,urn:li:member:6383289,1448
36473,Arup,326,urn:li:member:6383289,306775
36474,Back Creative,326,urn:li:member:6383289,14
36475,Century 21 On Centre - Bentleigh,326,urn:li:member:6383289,527
36476,Guerrilla,1064,urn:li:member:6388767,758
36477,Digital + Technology Collective,1064,urn:li:member:6388767,2504
36478,R&B Creative,1064,urn:li:member:6388767,
36479,Coca-Cola Amatil,526,urn:li:member:6391050,102804
36480,PepsiCo,526,urn:li:member:6391050,1882941
36481,PepsiCo,526,urn:li:member:6391050,1882941
36482,Herbert Smith Freehills,526,urn:li:member:6391050,66687
36483,Microsoft,526,urn:li:member:6391050,5454288
36484,Deloitte,526,urn:li:member:6391050,2640125
36485,WW (formerly Weight Watchers),526,urn:li:member:6391050,26744
36486,Root Partnerships,574,urn:li:member:63977665,
36487,CPB Contractors,574,urn:li:member:63977665,117254
36488,CPS - Crown Project Services Pty Ltd,574,urn:li:member:63977665,385
36489,Veolia Australia and New Zealand,1183,urn:li:member:64019545,20837
36490,Veolia Australia and New Zealand,1183,urn:li:member:64019545,20837
36491,CPB Contractors,1183,urn:li:member:64019545,117254
36492,CPB Contractors,1183,urn:li:member:64019545,117254
36493,CPB Contractors,1183,urn:li:member:64019545,117254
36494,Horwath Zeller Karro,1183,urn:li:member:64019545,
36495,Tofi,330,urn:li:member:64070387,17
36496,TAFE NSW,330,urn:li:member:64070387,166837
36497,QOIPR,330,urn:li:member:64070387,34
36498,Southern Cross Austereo,330,urn:li:member:64070387,21490
36499,Leo Burnett Australia,330,urn:li:member:64070387,
36500,Amblique,330,urn:li:member:64070387,1033
36501,Amblique,330,urn:li:member:64070387,1033
36502,Syple Technologies,330,urn:li:member:64070387,604
36503,Syple Technologies,330,urn:li:member:64070387,604
36504,Private Patient Connect,330,urn:li:member:64070387,
36505,Lion,794,urn:li:member:64089070,70458
36506,Lion,794,urn:li:member:64089070,70458
36507,Broadspectrum,794,urn:li:member:64089070,42982
36508,Broadspectrum,794,urn:li:member:64089070,42982
36509,AGL Energy,794,urn:li:member:64089070,29103
36510,AGL Energy,794,urn:li:member:64089070,29103
36511,AGL Energy,794,urn:li:member:64089070,29103
36512,AGL Energy,794,urn:li:member:64089070,29103
36513,AGL Energy,794,urn:li:member:64089070,29103
36514,AGL Energy,794,urn:li:member:64089070,29103
36515,Optus,794,urn:li:member:64089070,71403
36516,Lion,794,urn:li:member:64089070,70458
36517,Westpac,1892,urn:li:member:64092065,126361
36518,Westpac Group,1892,urn:li:member:64092065,68511
36519,Westpac,1892,urn:li:member:64092065,126361
36520,Gilbert + Tobin,1892,urn:li:member:64092065,8150
36521,Herbert Smith Freehills,1892,urn:li:member:64092065,66687
36522,Microsoft,715,urn:li:member:64194908,5454288
36523,Gen3Media,715,urn:li:member:64194908,135
36524,Griffith University,715,urn:li:member:64194908,148934
36525,Suncorp Group,715,urn:li:member:64194908,57532
36526,Queensland Department of Education,715,urn:li:member:64194908,44612
36527,Suncorp Group,715,urn:li:member:64194908,57532
36528,Suncorp Group,715,urn:li:member:64194908,57532
36529,"Department of Communities, Child Safety and Disability Services",715,urn:li:member:64194908,8050
36530,Workingmouse,715,urn:li:member:64194908,23
36531,SAP,715,urn:li:member:64194908,1189220
36532,IOOF Holdings Ltd,715,urn:li:member:64194908,7265
36533,QBUILD,715,urn:li:member:64194908,353
36534,Microsoft,715,urn:li:member:64194908,5454288
36535,Meld Studios,2148,urn:li:member:6429691,3154
36536,RMIT University,2148,urn:li:member:6429691,278014
36537,RMIT University,2148,urn:li:member:6429691,278014
36538,RMIT University,2148,urn:li:member:6429691,278014
36539,ACID,2148,urn:li:member:6429691,255
36540,IxDA,2148,urn:li:member:6429691,6138
36541,BPAY,155,urn:li:member:64302437,6340
36542,BPAY,155,urn:li:member:64302437,6340
36543,BPAY,155,urn:li:member:64302437,6340
36544,AMP,155,urn:li:member:64302437,53175
36545,BPAY,155,urn:li:member:64302437,6340
36546,BP,241,urn:li:member:64304534,1581382
36547,VenuesWest,241,urn:li:member:64304534,935
36548,NIT Australia,241,urn:li:member:64304534,231
36549,Ribbun Software Pvt Ltd,241,urn:li:member:64304534,
36550,Accenture,241,urn:li:member:64304534,3346588
36551,Contino,3105,urn:li:member:6454310,3922
36552,Deloitte,3105,urn:li:member:6454310,2640125
36553,Telstra,3105,urn:li:member:6454310,192638
36554,Telstra,3105,urn:li:member:6454310,192638
36555,Telstra,3105,urn:li:member:6454310,192638
36556,ANZ,3105,urn:li:member:6454310,321451
36557,ANZ,3105,urn:li:member:6454310,321451
36558,ANZ,3105,urn:li:member:6454310,321451
36559,SEEK,3105,urn:li:member:6454310,30177
36560,Lumison,3105,urn:li:member:6454310,261
36561,Apex Hotels,3105,urn:li:member:6454310,4472
36562,Contino,3105,urn:li:member:6454310,3922
36563,BT Financial Group,971,urn:li:member:6454462,34653
36564,Objective Experience,971,urn:li:member:6454462,1035
36565,Foolproof,971,urn:li:member:6454462,5866
36566,L.E.K. Consulting,878,urn:li:member:649898,56299
36567,L.E.K. Consulting,878,urn:li:member:649898,56299
36568,L.E.K. Consulting,878,urn:li:member:649898,56299
36569,Insentra,793,urn:li:member:65086455,963
36570,Ignia,793,urn:li:member:65086455,4002
36571,Kloud Solutions,793,urn:li:member:65086455,5201
36572,Ensyst,793,urn:li:member:65086455,969
36573,NEC Australia,793,urn:li:member:65086455,12163
36574,Computershare,793,urn:li:member:65086455,25744
36575,Datacom,793,urn:li:member:65086455,44020
36576,Sony Pictures Entertainment,425,urn:li:member:65142508,409028
36577,American Honda Finance Corporation,425,urn:li:member:65142508,1145
36578,Revenue NSW,425,urn:li:member:65142508,2789
36579,"NSW Department of Finance, Services and Innovation",425,urn:li:member:65142508,12981
36580,Rabobank,425,urn:li:member:65142508,198636
36581,Revenue NSW,425,urn:li:member:65142508,2789
36582,Ipsos Australia,425,urn:li:member:65142508,2594
36583,Sensis,425,urn:li:member:65142508,13344
36584,Commonwealth Bank,425,urn:li:member:65142508,198859
36585,Coles,425,urn:li:member:65142508,82566
36586,iSolutions was acquired by RPMGlobal,425,urn:li:member:65142508,
36587,Commonwealth Bank,425,urn:li:member:65142508,198859
36588,Housing NSW,425,urn:li:member:65142508,711
36589,AMP,425,urn:li:member:65142508,53175
36590,Financial Conduct Authority,425,urn:li:member:65142508,101124
36591,Bradfield Group,425,urn:li:member:65142508,2516
36592,AAMI,425,urn:li:member:65142508,3812
36593,ANZ,425,urn:li:member:65142508,321451
36594,Vodafone,425,urn:li:member:65142508,1026133
36595,Griffith University,425,urn:li:member:65142508,148934
36596,Westpac,425,urn:li:member:65142508,126361
36597,Essential Energy,425,urn:li:member:65142508,6025
36598,NSW Department of Education,425,urn:li:member:65142508,41743
36599,Telstra,208,urn:li:member:6517414,192638
36600,The Australian Red Cross Blood Service,208,urn:li:member:6517414,11983
36601,Monash Health,208,urn:li:member:6517414,14823
36602,Monash Health,208,urn:li:member:6517414,14823
36603,Dimension Data,461,urn:li:member:65224544,229951
36604,Logie-Smith Lanyon Lawyers,461,urn:li:member:65224544,316
36605,Telco7,461,urn:li:member:65224544,67
36606,TeleChoice,461,urn:li:member:65224544,415
36607,Norton Rose Fulbright,461,urn:li:member:65224544,68963
36608,Tucker & Cowen Solicitors,461,urn:li:member:65224544,137
36609,WGC Lawyers ,461,urn:li:member:65224544,145
36610,Logie-Smith Lanyon Lawyers,461,urn:li:member:65224544,316
36611,TeleChoice,461,urn:li:member:65224544,415
36612,Norton Rose Fulbright,461,urn:li:member:65224544,68963
36613,Tucker & Cowen Solicitors,461,urn:li:member:65224544,137
36614,WGC Lawyers ,461,urn:li:member:65224544,145
36615,AURES Group,1055,urn:li:member:6525766,768
36616,Digipos,1055,urn:li:member:6525766,708
36617,Vantex,1055,urn:li:member:6525766,101
36618,BoardRoom Australia,698,urn:li:member:65374720,468
36619,CX Lavender,698,urn:li:member:65374720,2682
36620,PermissionCorp,698,urn:li:member:65374720,199
36621,HUB24 Limited,698,urn:li:member:65374720,1420
36622,Westpac,344,urn:li:member:65522737,126361
36623,Commonwealth Bank,344,urn:li:member:65522737,198859
36624,Westpac,344,urn:li:member:65522737,126361
36625,Commonwealth Bank,344,urn:li:member:65522737,198859
36626,Westpac,344,urn:li:member:65522737,126361
36627,Brookfield Asset Management,344,urn:li:member:65522737,27575
36628,Rabobank,344,urn:li:member:65522737,198636
36629,RBS,344,urn:li:member:65522737,344098
36630,Virgin Mobile Australia,344,urn:li:member:65522737,9457
36631,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36632,Australian Army,1034,urn:li:member:6559635,21283
36633,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36634,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36635,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36636,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36637,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36638,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36639,Bell Potter Securities,1034,urn:li:member:6559635,3337
36640,Kennedy School,1034,urn:li:member:6559635,
36641,Boral,1034,urn:li:member:6559635,20928
36642,Boral,1034,urn:li:member:6559635,20928
36643,TTEC,1034,urn:li:member:6559635,79375
36644,Teachers Mutual Bank Limited,1034,urn:li:member:6559635,4477
36645,Australian Unity,127,urn:li:member:65696028,9373
36646,Australia Post,127,urn:li:member:65696028,51262
36647,GE Capital,127,urn:li:member:65696028,330256
36648,National Australia Bank,127,urn:li:member:65696028,151686
36649,National Australia Bank,127,urn:li:member:65696028,151686
36650,M&T Bank,127,urn:li:member:65696028,52677
36651,QUT (Queensland University of Technology),982,urn:li:member:65712720,174247
36652,QUT (Queensland University of Technology),982,urn:li:member:65712720,174247
36653,QUT (Queensland University of Technology),982,urn:li:member:65712720,174247
36654,QUT (Queensland University of Technology),982,urn:li:member:65712720,174247
36655,National University of Singapore,982,urn:li:member:65712720,249385
36656,Smith and Nephew,982,urn:li:member:65712720,
36657,The Sales Desk,770,urn:li:member:6577062,9
36658,Suncorp Group,770,urn:li:member:6577062,57532
36659,AMP,770,urn:li:member:6577062,53175
36660,AMP,770,urn:li:member:6577062,53175
36661,Ericsson,770,urn:li:member:6577062,1116932
36662,Telstra,770,urn:li:member:6577062,192638
36663,Screen Producers Australia,1731,urn:li:member:65843039,1717
36664,Firelight Productions,1731,urn:li:member:65843039,860
36665,Beyond Distribution,1731,urn:li:member:65843039,678
36666,CNN,1731,urn:li:member:65843039,899970
36667,Screen Australia,1731,urn:li:member:65843039,6827
36668,Intuit,1212,urn:li:member:65986271,168978
36669,Desire2Learn,1212,urn:li:member:65986271,882
36670,eWorks | E-learning Solutions,1212,urn:li:member:65986271,443
36671,MYOB,1212,urn:li:member:65986271,27454
